month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,23180,"Frankfort, KY",453,304063,0.0859,0.3666,118,-0.1324,0.2688,71,0.2368,-0.0208,70,0.5909,0.1667,0,,,34,0.2143,0.7,94,0.2703,-0.2295,153,-0.0164,0.1199,2023,0.1016,0.2508,348561,0.0525,0.2877,212,0.0192,-0.0093,0.7966,0.2525,-0.5152,0
202301,32900,"Merced, CA",218,421495,-0.0139,-0.0355,333,-0.1296,0.7781,79,0.1092,0.3347,130,0.625,-0.2442,2,-0.5,-0.8333,70,-0.2045,1.9167,112,-0.2616,-0.6516,253,0.0115,-0.0372,1717,-0.0156,0.0984,508225,-0.0112,-0.3155,444,-0.1607,-0.1345,0.3353,-0.0599,-1.3759,1
202301,13300,"Beeville, TX",856,190000,0,-0.0244,81,0.125,0.4211,90,0.1049,0.0655,26,0.625,0.625,0,,,22,0.8333,1.75,6,0.8333,0.375,127,0,0.1086,1552,-0.0102,-0.044,248919,-0.0094,-0.0856,87,0.1533,0.3952,0.0679,0.0262,-0.0023,0
202301,23500,"Gaffney, SC",562,260195,0.0009,0.1616,116,-0.076,2.1216,83,0.0673,0.2614,60,0.25,0.6667,2,,,36,0.5,,69,0,0.0299,146,-0.0092,0.2125,1751,0,0.1728,260513,-0.0205,0.0272,185,-0.0391,0.774,0.5974,0.0454,-1.2134,1
202301,33060,"Miami, OK",808,127675,0.0222,0.3878,55,0.0185,-0.2466,69,-0.266,0.3269,32,0.6,0.3333,0,,,12,2,-0.25,8,0.25,0.5,80,0.0504,0.1863,1591,-0.0003,0.1084,180308,-0.0674,0.0797,63,0.0593,-0.1987,0.1364,0.0253,0.0679,0
202301,40060,"Richmond, VA",43,377495,0.0067,0.0342,1706,-0.1151,0.6064,63,0.125,-0.2364,1278,0.2529,0.024,42,-0.3824,-0.75,472,-0.2081,2.5758,1974,-0.0383,-0.3675,201,0.0056,0.0583,1925,0.0026,-0.0288,443317,-0.0022,0.0107,3672,-0.0761,-0.1063,1.1568,0.0925,-1.7811,1
202301,32180,"Marshall, MO",876,148500,-0.0713,0.0859,59,0.0172,0.9032,79,-0.0366,0.1533,26,0.625,0.3,0,,,14,2.5,0.75,21,0.4,-0.1923,92,-0.121,0.0031,1532,-0.0832,0.0635,161539,-0.0917,-0.1838,79,0.0972,0.3167,0.3559,0.0973,-0.4828,0
202301,47920,"Washington Court House, OH",815,154900,-0.0313,-0.0899,43,-0.0341,1.5,57,0.1633,0.5616,28,0,0.1667,0,,,16,0.3333,3,20,-0.0476,-0.2857,125,-0.0007,0.1467,1347,-0.0542,-0.1328,171098,-0.0134,-0.1024,62,-0.0313,0.3478,0.4706,-0.0067,-1.1765,1
202301,33380,"Minden, LA",708,125875,-0.0242,-0.1879,53,-0.0948,0.2209,93,0.2157,0.4531,18,-0.1,-0.1,0,,,8,0,0,23,0.4063,-0.4079,85,-0.0375,-0.1177,1688,0.0015,-0.0074,182223,0.0305,-0.2542,75,0,-0.0506,0.4286,0.1527,-0.4551,1
202301,48500,"West Point, MS",898,185000,0.0694,-0.3123,32,-0.1795,0.8824,113,0.2931,0.2931,8,1,1,0,,,10,1.5,1.5,6,0,5,95,0.0351,-0.2225,2138,0.0928,0.2287,279761,0.1003,-0.1012,38,-0.1556,1.2353,0.1875,0.0337,0.1287,1
202301,27260,"Jacksonville, FL",40,380292,-0.0173,0.0196,5403,-0.0856,1.4931,76,0.1269,0.51,3002,0.3771,-0.006,182,0.3,-0.627,2698,0.1167,3.75,3652,-0.0444,-0.374,213,-0.0032,0.0502,1792,-0.0039,-0.0031,539377,-0.0019,-0.0422,9019,-0.069,0.1213,0.6759,0.0291,-2.0158,1
202301,17380,"Cleveland, MS",824,175000,-0.0272,0.1294,36,-0.1548,0.42,99,-0.0664,0.2468,8,-0.6,-0.3333,0,,,6,0.5,,9,0.4167,-0.3462,94,0.0363,0.0005,1882,-0.0339,0.0279,215751,0.0373,0.0494,44,-0.0745,0.0875,0.2394,0.0966,-0.2806,0
202301,32340,"Maryville, MO",895,183450,-0.019,0.2238,21,-0.0682,0.2813,66,-0.1538,-0.0294,16,0.3333,1,0,,,4,0,0,15,0.1154,-0.0333,115,0.0152,0.0364,1790,0.0313,0.0063,236419,0.1407,0.3072,34,-0.0286,0.0625,0.7073,0.1164,-0.2302,1
202301,38940,"Port St. Lucie, FL",110,445950,0.0135,0.0395,2604,0.0109,2.0069,69,0.0538,0.4574,1296,0.4211,0.2558,66,0.375,-0.1316,1042,0.4801,5.2024,1034,0.0083,-0.3223,254,0.007,0.0856,1811,-0.0008,-0.0208,766554,0.0026,-0.0393,3628,0.009,0.5127,0.3969,-0.001,-1.3641,1
202301,44260,"Starkville, MS",526,366408,0.0383,0.3329,101,0.01,0.2785,89,0.1591,0.684,46,0.2778,-0.1154,0,,,4,-0.6667,-0.5,23,-0.1667,-0.4512,186,0.1066,0.3367,2051,0.0452,0.1882,393911,0.0368,0.1554,121,-0.0692,0,0.2228,-0.0472,-0.2962,1
202301,37500,"Paragould, AR",639,181150,-0.0758,-0.0203,85,-0.1146,0.1486,80,0.2231,0.4071,56,0.1667,0,0,-1,,18,1.25,-0.25,50,0.0313,0.2375,111,-0.0179,0.0438,1643,-0.0272,-0.0241,225429,-0.0404,0.013,134,-0.0629,0.1652,0.5824,0.0824,0.0418,0
202301,34620,"Muncie, IN",357,164300,-0.0335,0.2363,123,-0.1993,0.056,66,0.1593,0.2358,92,0.15,0.0952,0,,,34,-0.3462,0.4167,38,0.027,-0.2692,94,-0.0326,0.1623,1606,-0.0465,0.0176,188200,-0.0495,0.232,160,-0.1444,0.0191,0.3102,0.0684,-0.1381,0
202301,40220,"Roanoke, VA",155,344713,0.014,0.0951,426,-0.0139,0.4153,62,0.1027,-0.3062,286,0.1721,0.1721,8,0,1,146,0.0429,0.9211,321,-0.0829,-0.4045,170,0.0043,0.0598,2003,0.0219,-0.014,476469,0.0552,0.0875,753,-0.0451,-0.0988,0.7535,-0.0567,-1.0372,1
202301,46820,"Vermillion, SD",922,271225,0.0432,0.0638,15,-0.1471,0.0357,91,0.046,1.1667,8,1,0,0,,,2,,,1,0,-0.6667,130,-0.0396,0.2678,2264,0.2861,0.451,257364,-0.3213,-0.2241,16,-0.1389,-0.0313,0.069,0.0101,-0.1453,1
202301,22420,"Flint, MI",126,181550,-0.0186,0.038,835,-0.1316,0.3816,76,0.1692,0.1343,422,0.1593,0.0657,14,-0.125,-0.5,270,0.25,0.7308,199,-0.081,-0.2246,120,-0.0143,0.0222,1400,-0.0141,-0.0155,245389,0.012,0.0172,1035,-0.1203,0.2185,0.2379,0.0131,-0.186,0
202301,29860,"Laurel, MS",447,179975,-0.0266,-0.1426,112,-0.047,0.5068,88,0.0382,0.2257,42,0.3125,0.05,0,,,30,1.5,1.5,44,0.2083,-0.2368,105,0.0008,0.0661,1891,-0.0179,-0.0275,260127,-0.0479,0.1145,153,0.0033,0.1914,0.3901,0.0824,-0.3801,1
202301,39660,"Rapid City, SD",280,394950,-0.0188,0.0974,229,-0.084,1.0818,63,-0.0385,-0.0672,146,0.587,-0.0875,0,,-1,60,0.25,6.5,128,-0.1467,-0.4234,215,0.003,-0.0743,1965,-0.0051,0.0234,506236,-0.0277,-0.1209,361,-0.0965,0.0666,0.559,-0.041,-1.4592,1
202301,16140,"Carroll, IA",880,174950,0.0322,0.0622,19,-0.119,0.5417,71,0.0878,0.4109,16,,0.3333,0,,,6,,,20,0.1471,-0.3036,125,-0.0904,0.1104,1248,0.006,-0.1304,187361,0.0181,-0.1967,37,-0.0263,-0.075,1.0541,0.2445,-1.2793,1
202301,15380,"Buffalo-Cheektowaga, NY",47,224200,-0.0036,0.0638,818,-0.1825,0.2956,73,0.1406,-0.0395,484,0,-0.0902,14,0.1667,-0.7083,188,-0.1754,1.6111,1248,-0.2421,-0.3304,152,0.0026,0.0491,1574,-0.0066,0.0305,319582,0.0157,0.0038,2063,-0.2199,-0.1819,1.526,-0.12,-1.4265,1
202301,26580,"Huntington-Ashland, WV-KY-OH",147,159900,-0.0006,0.1028,546,-0.0915,0.0643,88,0.0602,0.1,204,0.186,-0.0377,0,,,122,0.1296,0.525,274,-0.0126,-0.2933,95,-0.0226,0.0479,1800,-0.0055,0.1421,241842,-0.0145,0.1547,814,-0.0617,-0.09,0.5009,0.04,-0.2535,0
202301,42700,"Sebring-Avon Park, FL",351,283569,-0.0012,0.0503,482,0.0783,1.1712,58,0.0545,-0.0938,242,0.21,0.407,4,-0.5,-0.6667,142,0.0758,1.7308,154,-0.0032,-0.4141,187,0.0079,0.1291,1534,-0.006,-0.0656,359836,0.0142,0.0451,633,0.0532,0.3383,0.3185,-0.0261,-0.8617,0
202301,15460,"Burlington, IA-IL",601,157900,0.0597,0.1409,94,-0.1215,-0.2231,99,0.3681,0.1867,32,1,-0.2,0,,,18,0.125,-0.1,42,0.0641,-0.1354,97,-0.0457,0.0585,1539,0.0357,0.1052,170426,0.0123,0.1193,135,-0.0878,-0.1916,0.4415,0.077,0.0448,0
202301,13900,"Bismarck, ND",297,399900,0.019,0.3354,279,-0.0141,0.4684,87,0.2721,0.2721,116,1.6364,0.0741,0,,-1,40,0.1111,0.6667,184,0.2233,0.0731,173,0.0155,0.1842,2100,0,0.0609,436133,0.0163,0.1747,461,0.0477,0.277,0.6577,0.1277,-0.2423,0
202301,10540,"Albany-Lebanon, OR",321,419900,-0.0002,-0.0118,247,-0.1018,1.1667,71,0.1452,-0.0274,104,0.3,0,2,,-0.9167,48,-0.4,0.2,91,-0.0474,-0.4708,270,-0.0049,0.0439,1651,0.0021,-0.0268,532157,-0.0272,-0.0091,334,-0.0888,0.2083,0.3664,0.0209,-1.1336,1
202301,28620,"Kill Devil Hills, NC",686,669250,0.0633,-0.0426,283,-0.1372,0.415,89,0.1452,0.3051,104,0.7333,-0.2571,2,,-0.5,66,0.5,3.125,167,0.3648,-0.4278,370,0.0041,0.0916,2000,0.0593,-0.1266,867750,0.0159,-0.1886,447,0.0159,-0.0707,0.5883,0.2164,-0.8667,0
202301,15860,"Canon City, CO",636,361125,-0.0213,-0.0971,183,-0.1268,0.8069,85,-0.0174,0.2426,70,0.0938,-0.125,0,,,50,-0.1667,1.5,61,0.4405,-0.2711,215,0.0003,0.0132,1644,-0.0227,-0.1184,495549,-0.0031,-0.265,240,-0.0382,0.3306,0.3315,0.1305,-0.4903,0
202301,31740,"Manhattan, KS",340,228500,0.0022,0.4105,230,-0.107,0.4806,71,0.2679,0.1833,108,0.08,-0.129,0,,,64,0.0667,1.2857,139,0.0611,-0.3877,114,-0.005,0.1182,2154,0.0151,0.1488,266779,0.0168,-0.3745,369,-0.0527,0.0014,0.6057,0.0959,-0.8589,0
202301,49180,"Winston-Salem, NC",86,324998,0.0159,0.12,992,-0.0629,0.7214,65,0.0833,0.1017,662,0.4145,0.0344,42,1.1,-0.5435,316,0.2344,2.0385,800,-0.0884,-0.3326,152,-0.0108,-0.0074,1983,0.0115,0.1679,377831,0.0059,0.0267,1789,-0.0814,0.0105,0.8064,-0.0226,-1.2735,1
202301,34700,"Muscatine, IA",670,211000,0.0555,0.518,73,-0.1205,0.2586,80,0.2308,0.25,22,-0.0833,-0.0833,0,,,16,0,1,11,0.1,-0.0833,107,0.0084,0.0557,1743,-0.0318,0.2052,236676,-0.0106,0.3221,84,-0.1117,0.2279,0.1507,0.0302,-0.0562,1
202301,30460,"Lexington-Fayette, KY",105,386500,0.0449,0.1716,771,-0.1391,0.8839,85,0.1367,0.2007,372,0.0109,-0.0882,18,0.125,-0.3571,190,0.1585,1.7941,565,-0.0342,-0.3322,177,0.0152,0.0657,2206,0.0152,0.0956,485306,0.0535,-0.0101,1336,-0.0976,0.0641,0.7333,0.0797,-1.3352,1
202301,46780,"Van Wert, OH",817,128500,-0.1376,-0.0338,34,-0.141,0.4565,66,-0.0331,0.1144,12,2,-0.5714,0,,,0,-1,,21,-0.1923,-0.25,90,-0.0396,-0.0721,1668,-0.0015,-0.0967,215669,-0.0136,0.0376,55,-0.1406,0.0577,0.6269,-0.0398,-0.5905,0
202301,24740,"Greenville, MS",695,134998,0,0.0392,68,-0.0357,0.0547,91,-0.0189,-0.0833,12,-0.25,-0.25,0,,,8,0,1,13,0.8571,0.3,75,-0.0314,0.031,1727,-0.027,-0.0755,156109,-0.0169,-0.1534,80,0.0526,0.0667,0.1926,0.0926,0.0363,0
202301,47240,"Vineyard Haven, MA",885,2496250,-0.0209,-0.1609,113,-0.1906,0.264,155,0.1977,0.0957,22,0.375,0.1,0,,,16,1,3,35,-0.0789,-0.1026,1109,-0.0487,0.001,2440,-0.0115,-0.0735,4025680,-0.0687,-0.0303,146,-0.178,0.1734,0.3111,0.0377,-0.1271,1
202301,41420,"Salem, OR",131,491395,0.0049,0.0031,732,-0.1323,1.09,84,0.1701,0.5318,356,0.3088,-0.1442,16,0.3333,-0.8462,252,0.0678,1.1,385,-0.0553,-0.4312,276,0.0007,0.0471,1848,0.0014,-0.0487,588228,-0.0008,-0.1874,1114,-0.1045,0.103,0.5256,0.0428,-1.4058,1
202301,25820,"Hereford, TX",915,254250,-0.0107,0.211,43,-0.0556,0.6346,121,0.1392,0.6771,18,3.5,1.25,0,,,4,-0.5,0,11,0.5,-0.25,143,0.0649,0.1477,1923,-0.0035,0.1614,332092,0.0304,0.1701,53,0.0192,0.2927,0.2471,0.0915,-0.2914,1
202301,29460,"Lakeland-Winter Haven, FL",80,347341,-0.0073,0.0687,3019,-0.0249,2.2049,73,0.0429,0.6591,1566,0.2836,0.1617,84,-0.0455,-0.3824,1418,0.1148,4.4538,1689,0.0102,-0.186,196,-0.0005,0.0843,1824,-0.0008,0.0052,398788,0.0076,-0.0043,4706,-0.0135,0.5612,0.5595,0.0194,-1.6433,1
202301,39580,"Raleigh-Cary, NC",42,441875,-0.0092,0.0397,3243,-0.109,2.5476,78,0.0986,1.1081,1830,0.5,0.4902,160,0.0256,0.2121,1400,0.0638,7.9744,2750,-0.048,1.4681,206,-0.0077,-0.0029,2282,0.0022,0.0679,570660,0.0062,0.0095,6007,-0.0793,2.0168,0.848,0.0543,-0.3709,1
202301,26700,"Huron, SD",878,176250,0,0.1248,39,-0.061,0.0694,77,0.3509,0.3051,10,0.25,-0.375,0,,,8,1,1,,,,84,0.014,0.0234,2016,-0.1032,0.0495,238741,-0.0294,0.0072,39,-0.061,0.0694,,,,0
202301,37140,"Paducah, KY-IL",382,223225,0.0216,0.5956,135,-0.1563,0.0887,96,0.2833,0.4366,46,-0.0417,-0.3235,0,,,58,0.3182,1.4167,89,0.0291,-0.2168,114,0.0564,0.3402,1824,-0.0192,0.2162,272135,0.0073,0.2302,224,-0.0915,-0.0489,0.6556,0.1181,-0.2557,1
202301,10580,"Albany-Schenectady-Troy, NY",55,358034,0.053,0.023,1153,-0.1141,0.0127,82,0.1389,0,516,0.0661,-0.1103,46,4.75,-0.5,226,-0.0088,0.314,1428,-0.0931,-0.305,196,0.0419,0.1783,1762,0,-0.1369,432406,0.0128,-0.0481,2585,-0.0999,-0.1856,1.2386,0.0288,-0.5663,0
202301,19100,"Dallas-Fort Worth-Arlington, TX",4,430000,-0.012,0.075,14776,-0.1006,1.9935,66,0.1102,0.5976,8018,0.2841,0.1293,386,0.4846,-0.5823,6654,0.1417,5.7077,8119,-0.0436,-0.2536,201,-0.0024,0.0366,2187,-0.0126,0.0311,588248,-0.014,-0.0136,22889,-0.0812,0.4415,0.5495,0.0328,-1.6541,1
202301,47180,"Vincennes, IN",728,139975,-0.0429,0.3344,50,-0.1803,0.0204,75,0.0204,-0.1935,22,0.8333,-0.0833,0,,,12,-0.25,0.5,4,0.1667,-0.125,85,-0.0146,0.0767,1648,-0.0656,0.0731,201419,-0.023,0.243,53,-0.1719,0,0.07,0.0208,-0.0116,0
202301,16460,"Centralia, IL",691,133100,0.21,-0.0849,69,-0.0143,0.3529,74,0.0171,0.0458,30,0.25,0.875,0,,,14,2.5,0.1667,37,-0.0395,0.0139,79,0.0748,0.0115,1442,0.0298,-0.1598,177114,0.0672,-0.3018,105,-0.0278,0.2069,0.529,-0.0139,-0.1769,1
202301,14660,"Brainerd, MN",383,399900,-0.0031,0.1316,201,-0.159,0.446,97,0.1479,0.1975,80,0.1765,0.25,2,,-0.5,26,0.3,1.1667,105,-0.0948,-0.1463,220,0.0165,0.1084,1806,-0.0346,0.017,522162,-0.0412,0.0269,304,-0.1451,0.1628,0.5224,0.037,-0.3625,0
202301,22380,"Flagstaff, AZ",347,743750,0.0439,0.1102,287,-0.1509,1.1259,92,0.1731,0.7264,96,0.4118,-0.1111,4,,-0.6667,54,0.2273,1.7,83,-0.0119,-0.4196,363,0.0102,-0.0371,2061,0.019,-0.0012,1039782,0.0677,-0.0038,370,-0.116,0.292,0.2892,0.0407,-0.7701,1
202301,12180,"Auburn, NY",443,186100,-0.0456,0.0345,71,-0.2604,-0.0658,85,-0.0286,0.1184,28,0.1667,-0.2222,0,,,18,-0.1,-0.25,58,-0.1418,-0.2988,109,-0.0323,0.0526,1689,-0.0736,-0.0031,308797,-0.037,0.1646,128,-0.2147,-0.1899,0.8099,0.1119,-0.2691,0
202301,44740,"Storm Lake, IA",901,228000,0,0.342,28,-0.0667,0.6471,120,0.4147,0.4665,8,1,-0.3333,0,,,4,0,,7,0.1667,-0.5333,100,-0.037,-0.0642,1780,0.0128,0.1171,236075,0.0119,0.0405,35,-0.0278,0.129,0.25,0.05,-0.6324,0
202301,16500,"Centralia, WA",431,445750,-0.0847,0.0613,181,-0.104,1.7846,95,0.131,0.4844,54,0.2273,0.125,0,,-1,62,0.55,2.875,65,-0.1558,-0.4196,265,-0.0051,0.0726,1737,-0.0196,0.0089,543561,0.0015,0.0821,251,-0.1148,0.3764,0.3591,-0.0221,-1.364,1
202301,47580,"Warner Robins, GA",232,309020,-0.0122,0.1113,515,-0.0507,0.6543,70,0.0692,0.1393,352,0.375,0.1579,48,5,-0.5,106,0.1522,1.9444,417,0.0284,-0.5536,146,0.0389,0.1095,2186,-0.005,0.0076,325928,0.03,0.1314,915,-0.0307,-0.2585,0.8095,0.0623,-2.1905,1
202301,30620,"Lima, OH",392,166538,-0.0315,0.1485,135,-0.129,0.25,65,0.1017,-0.1824,62,-0.0313,-0.0882,0,,,40,-0.0909,1,90,-0.105,-0.4188,107,0.0494,0.0561,1567,-0.0033,0.0359,209065,-0.0142,-0.0538,220,-0.1358,-0.1686,0.663,0.0178,-0.763,0
202301,26500,"Huntingdon, PA",653,170925,-0.0629,-0.1139,42,-0.2455,0.1216,76,-0.2425,-0.1293,24,1,1,0,,,10,1.5,0.25,11,-0.2667,0.5714,126,-0.0542,-0.1462,1370,-0.0214,-0.1296,297991,-0.0028,-0.2087,53,-0.25,0.1932,0.2651,-0.0077,0.0759,1
202301,44220,"Springfield, OH",311,164725,-0.0582,0.0627,138,-0.1834,0.1311,71,0.1181,-0.118,82,-0.18,-0.1087,2,,-0.75,64,-0.1579,0.6,134,-0.0111,-0.2542,126,-0.0406,0.1998,1416,-0.0091,-0.006,216320,-0.0112,0.1141,274,-0.112,-0.0883,0.9674,0.1686,-0.4998,0
202301,20020,"Dothan, AL",271,234600,-0.0521,0.0664,281,-0.0877,0.398,77,0.0408,0.2541,142,0.1833,-0.2283,4,0,0,68,0.2143,1.4286,40,0.0676,0.0128,119,-0.024,0.0621,2012,0.0061,0.0912,280957,-0.0276,-0.0348,320,-0.0751,0.3445,0.1406,0.0204,-0.0535,0
202301,29740,"Las Cruces, NM",216,369625,0.0003,0.1034,665,-0.0313,0.0805,73,0.1694,0.2719,154,-0.1979,-0.2736,12,2,2,120,0.25,2,7,0.4,-0.7879,174,0.0028,0.1479,2024,-0.0042,-0.0442,389961,-0.003,0.0959,669,-0.0304,0.0356,0.0105,0.0032,-0.0431,0
202301,13340,"Bellefontaine, OH",625,257400,0.0098,0.2876,88,-0.0885,0.3889,93,0.3676,-0.0606,30,0.25,-0.1667,0,,,20,-0.1667,0.6667,36,-0.2283,-0.1744,189,0.0544,0.2447,1597,-0.0056,0.1211,355353,0.0382,0.0988,121,-0.1295,0.1101,0.4057,-0.0735,-0.2768,0
202301,24540,"Greeley, CO",166,515425,0.0106,0.0339,686,-0.1039,1.3638,72,0.125,0.8947,434,0.75,-0.0565,32,0.6,-0.3333,260,0.1404,4.4167,529,-0.0231,-0.3811,210,0.0096,-0.0038,2569,-0.0002,0.0192,628293,-0.0026,-0.0402,1207,-0.0846,0.0437,0.771,0.0638,-2.1739,1
202301,27980,"Kahului-Wailuku-Lahaina, HI",274,1395000,0.0731,0.0915,525,0.0375,0.5043,71,0.0144,0.3056,188,0,-0.2419,8,,-0.3333,94,0.119,1.35,245,-0.002,-0.4906,968,-0.0033,-0.0323,1531,0.0452,-0.0315,2686248,0.0527,-0.0498,766,0.0234,-0.0755,0.4657,-0.0185,-0.9096,0
202301,26090,"Holland, MI",346,391450,0.0235,0.1036,159,-0.1788,0.7228,79,0.1618,0.1449,78,0.3929,-0.0714,0,-1,-1,44,-0.0833,1.75,107,-0.1508,-0.2819,197,-0.045,0.0919,2000,-0.0074,-0.0338,543430,-0.0284,-0.1133,267,-0.1646,0.1012,0.6751,0.0222,-0.9445,0
202301,23460,"Gadsden, AL",378,223650,-0.008,0.1382,192,-0.1335,0.5444,82,0.1115,0.482,118,0.7353,0.3409,0,,,58,0.3182,0.6111,50,0.0638,1.6316,108,-0.0233,0.1105,1971,-0.0045,0.0126,254977,-0.0167,0.0316,240,-0.0962,0.6866,0.2611,0.0484,0.1079,0
202301,29060,"Laconia, NH",497,568675,0.1216,0.3381,117,-0.2595,0.481,95,0.1994,0.4142,36,-0.3077,-0.3077,0,,-1,12,-0.4,2,57,-0.2192,-0.2083,318,0.0348,0.231,1959,0.0544,0.099,1197756,0.1647,0.405,174,-0.2468,0.1523,0.4872,0.0252,-0.4242,0
202301,17220,"Clarksburg, WV",405,190250,-0.0674,0.1032,109,-0.1033,0.014,78,0.0436,-0.1264,48,0.3333,0,0,-1,-1,32,0.1429,0.3333,75,-0.1477,-0.2347,118,-0.0226,0.0568,1743,-0.004,0.0846,240787,-0.0374,0.0674,183,-0.1351,-0.0875,0.6912,-0.036,-0.2246,0
202301,28260,"Kearney, NE",536,320900,0.0031,0.2021,57,-0.0806,0.5,97,0.1221,0.2697,26,0.3,-0.1875,0,,,8,0,-0.3333,43,-0.1042,-0.3485,123,0.0624,0.1844,2532,-0.033,-0.0813,321207,-0.0358,0.1225,97,-0.1182,-0.0762,0.7544,-0.0198,-0.9825,0
202301,38900,"Portland-Vancouver-Hillsboro, OR-WA",24,596225,0.0123,0.0842,3849,-0.1624,1.0716,73,0.0985,0.1508,2408,0.7151,-0.125,100,-0.1071,-0.9337,1356,0.2602,0.3294,2302,-0.0432,-0.4464,307,0.0036,0.0053,2020,0.0095,0.0928,790862,0.0171,0.0737,6147,-0.1216,0.0278,0.5981,0.0745,-1.6398,1
202301,12460,"Bainbridge, GA",850,265950,-0.0239,-0.0047,48,-0.1273,0.6,91,0.0402,-0.0109,16,0.3333,0.3333,0,,,12,2,2,14,-0.2222,-0.3333,135,-0.0024,0.0954,1883,-0.0048,-0.1374,293486,-0.0625,-0.0591,63,-0.1438,0.2255,0.2917,-0.0356,-0.4083,0
202301,13980,"Blacksburg-Christiansburg, VA",265,344950,0.0614,0.3118,157,-0.118,0.4404,74,0.0809,0.0068,114,0.2955,0.2955,2,,-0.5,58,0.8125,1.9,145,-0.15,-0.1882,176,0.0659,0.155,1988,0.0463,0.1366,449874,0.0456,0.0732,300,-0.1319,0.0472,0.9204,-0.0347,-0.7126,0
202301,28020,"Kalamazoo-Portage, MI",174,295243,0.0736,0.0915,279,-0.1696,0.8725,53,-0.0278,-0.0625,208,0.4444,0.04,2,-0.5,-0.5,78,-0.25,0.5,232,-0.1502,-0.3609,154,0.0633,0.0603,1786,-0.0036,-0.007,380716,0.0689,0.0833,517,-0.1511,0.0058,0.8315,0.019,-1.6047,1
202301,25780,"Henderson, NC",650,268675,0.1199,0.5809,55,-0.0763,0.8167,107,0.0118,1.9792,24,0.2,0.5,0,,,12,0.5,0.5,28,0.1667,0.6471,152,-0.0153,0.1223,1609,0.0661,0.1528,293145,0.006,0.067,83,0.0122,0.766,0.5138,0.107,-0.0529,1
202301,25860,"Hickory-Lenoir-Morganton, NC",146,338250,0.0253,0.147,487,-0.0855,0.9004,72,0.2632,0.5,274,0.4271,0.0873,4,-0.5,0,158,0.1286,1.3235,387,0.0307,0.4004,183,0.0028,0.1547,1915,-0.0103,0.0005,473698,0.0245,0.085,871,-0.0354,0.6372,0.7945,0.0896,-0.2837,0
202301,22180,"Fayetteville, NC",112,335000,0.0152,0.343,1135,-0.0639,1.2245,79,0.2344,0.549,690,0.1979,-0.047,34,-0.0556,-0.4688,272,-0.0933,1.6154,1075,-0.0745,-0.3268,154,0.0121,0.2168,2239,0.0275,0.1529,345758,0.0152,0.2158,2215,-0.0652,0.0662,0.9471,-0.0108,-2.1823,1
202301,43220,"Shelton, WA",481,470250,0.0223,-0.01,135,-0.1487,2.2805,99,0.2628,0.8241,40,0.1111,0.25,0,,-1,42,-0.0455,4.25,60,0.0169,-0.0476,277,0.0149,0.0024,1749,-0.0044,-0.0184,624898,0.0821,-0.0855,194,-0.106,0.8302,0.4461,0.0727,-1.0905,1
202301,32860,"Menomonie, WI",635,326950,0.1893,0.4531,36,-0.122,0.3333,82,0.0093,0.2481,16,0.3333,0,0,,,4,0,0,20,-0.2778,-0.4429,147,-0.061,0.1168,1789,0.0764,0.0909,317966,0.0367,0.0798,54,-0.1692,0.08,0.5417,-0.1169,-0.7546,0
202301,35980,"Norwich-New London, CT",183,412450,0,0.2131,309,-0.1334,0.0825,82,0.1643,0.2538,194,0.7963,0.0543,2,-0.5,-0.5,58,0.6111,-0.0938,326,-0.0994,-0.357,218,-0.0033,0.04,1794,-0.0303,0.0553,746148,-0.0494,0.2219,639,-0.1107,-0.1814,1.0567,0.0399,-0.7222,0
202301,11180,"Ames, IA",327,304750,0.0261,0.2239,162,-0.0414,0.1096,81,0.0455,-0.1526,88,0.2222,-0.2143,4,-0.5,-0.8571,38,-0.1364,-0.2692,119,-0.1884,-0.3763,213,0.0276,0.1715,1477,-0.0046,0.0036,369675,0.0285,0.3295,276,-0.1336,-0.1727,0.7315,-0.1324,-0.5699,0
202301,42020,"San Luis Obispo-Paso Robles, CA",180,941750,0.0019,-0.1027,356,-0.1157,0.7775,79,0.1618,0.2441,188,0.4688,-0.0408,4,0,0,90,-0.0217,1.8125,153,-0.0838,-0.373,538,-0.0126,0.0426,1795,0.0173,-0.0909,1275733,-0.1262,-0.3431,510,-0.1021,0.1486,0.4304,0.015,-0.7896,1
202301,28300,"Keene, NH",452,388350,-0.0028,0.2988,74,-0.2371,0.7619,91,0.1974,0.2908,32,0.6,-0.2,0,,,10,-0.5833,1.5,36,-0.2653,-0.3333,190,-0.0498,0.0424,1975,0.0384,0.1139,494437,0.0193,-0.0354,112,-0.2363,0.1862,0.4865,-0.0187,-0.7992,0
